,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time,avg_speed_kmph,density_veh_per_km,avg_wait_time_s,occupancy_pct,flow_veh_per_hr,queue_length_veh,avg_accel_ms2,SRI,Degree_of_congestion
6473,121,95.1601189,27.13067038,662,night,24.88880574,43.98,32.65,20.76,38.77,1502.53,8.4,0.383,0.62499833,Smooth
6474,118,45.73457606,91.51122634,602,afternoon,2.690480702,69.14,11.15,5.07,10.33,1966.7,1.88,0.748,0.62499833,Smooth
6475,62,41.44003518,72.55808501,1347,afternoon,43.46128872,76.05,12.1,9.95,9.08,1986.81,1.41,0.858,4.9999995,Mild congestion
6476,85,58.87974447,61.1614697,902,morning,17.88805911,3.18,90.84,119.76,98.81,88.43,55.48,-0.988,-1.5384628,Very smooth
6477,66,46.13427095,8.905408117,1283,evening,15.95709578,67.56,9.32,9.44,5.99,2054.49,2.37,0.784,-1.5384628,Very smooth
6478,115,24.84027819,93.06459147,1314,morning,44.50970769,72.67,10.99,1.48,10.78,1967.62,2.56,0.798,0.62499833,Smooth
6479,97,26.16326047,14.42012444,687,afternoon,25.26286283,71.91,9.86,2.88,9.69,1934.2,1.62,0.946,-0.71428627,Very smooth
6480,36,32.19299551,45.07466405,1148,evening,42.09139371,68,10.54,4.53,10.92,2112.34,1.42,0.813,0.62499833,Smooth
6481,71,57.14683232,68.10415711,1373,night,79.19889298,46.84,29.5,18.72,38.92,1513.12,10.5,0.311,-1.5384628,Very smooth
6482,98,36.09049148,49.47690122,755,morning,87.47288994,4.39,88.65,118.8,93.19,100.57,57.25,-1.248,-13.67467157,Very smooth
6483,32,68.71026241,88.24700359,949,evening,16.82515066,5.59,82.62,115.96,94.33,130.08,55.8,-1.172,-0.71428627,Very smooth
6484,105,46.90050722,83.53412621,1531,afternoon,2.161477089,23.44,65.77,47.14,70.97,761.56,23.67,-0.266,0.62499833,Smooth
6485,92,48.42655008,13.53678498,845,night,0.377106735,19.25,60.13,47.86,70.49,833.19,24.49,-0.232,-2.5000021,Very smooth
6486,69,51.19958521,61.76362602,1024,evening,36.64694603,71.56,13.44,2.92,10.45,2006.34,0.83,0.817,1.666666,Smooth
6487,112,29.21196008,5.220315029,1148,evening,2.551886822,44.42,31.69,17.51,37.15,1514.83,9.07,0.449,2.0754714,Smooth
6488,85,75.504304,72.05775061,599,morning,14.83851581,68.04,7.49,5.02,9.47,1942.06,2.4,0.868,2.0754714,Smooth
6489,87,56.20507228,73.60209203,1014,night,32.56470233,71.67,16.42,1.38,10.05,1988.2,2.36,0.67,6.9565215,Heavy congestion
6490,94,46.5381314,34.44911496,1221,morning,192.8522165,68.28,9.02,1.14,10.55,2002.46,1.88,0.72,6.9565215,Heavy congestion
6491,127,39.41620304,78.65938174,1113,night,7.571992884,44.18,33.84,22.88,40.62,1475.12,5.81,0.495,2.3636363,Smooth
6492,114,39.02954338,65.27024509,660,evening,0.292698644,46.34,29.62,23.29,40.62,1461.41,10.2,0.405,1.2499995,Smooth
6493,93,26.85521597,50.40507282,599,night,1.263818623,46.09,32.58,24.2,35.78,1523.88,10.23,0.384,2.222222,Smooth
6494,122,23.36766068,45.52725542,1101,evening,7.581237639,74.08,7.42,6.78,9.66,1953.07,3.24,0.84,4.1666665,Mild congestion
6495,127,23.3725762,10.91405049,865,afternoon,148.8825832,24.48,59.71,56.48,72.22,763.74,26.1,-0.331,2.222222,Smooth
6496,96,71.25919951,53.11039793,1130,afternoon,2.407688013,6.06,88.95,123.71,93.15,108.92,62.88,-1.171,6.146789,Heavy congestion
6497,93,34.66902805,15.60999519,1472,afternoon,41.500796,25.51,59.54,45.79,63.99,803.2,24.3,-0.202,4.118826243,Mild congestion
6498,81,28.47410729,65.60304627,778,morning,4.873121049,6.44,93.15,121.31,97.02,104.31,65.62,-0.883,0.389301574,Smooth
6499,79,75.75901917,59.47139662,580,night,6.835781696,24.88,61.69,47.54,64.5,806.09,24.84,-0.255,1.3636359,Smooth
6500,93,51.21393194,29.0530887,941,afternoon,2.695412224,24.03,64.16,48.02,69.43,805.13,23.77,-0.417,2.505600961,Mild congestion
6501,64,26.52457553,24.69990797,595,night,7.767459227,3.55,93.5,117.09,96.69,92.82,58.02,-0.861,-3.912889713,Very smooth
6502,50,61.41492407,47.60624915,985,morning,3.682783521,43.77,27.37,24.45,40.62,1498.05,12.55,0.407,0.42857125,Smooth
6503,87,79.06363212,51.24879141,523,afternoon,0.527023062,45.32,26.58,21.9,42.94,1594.38,6.33,0.322,1.7283951,Smooth
6504,51,63.56027643,79.79253162,1119,afternoon,48.08061084,5.2,89.23,116.16,92.95,99.74,58.21,-0.917,0.56338024,Smooth
6505,107,52.76380251,30.39580001,1250,night,6.33989284,4.87,92.1,112.87,94.08,76.39,62.1,-0.766,-1.2903224,Very smooth
6506,114,59.35776143,40.34226353,578,afternoon,3.787558049,67.73,11.24,5.28,9.77,2020.66,2.11,0.897,1.2500001,Smooth
6507,58,73.89629902,34.32953399,780,evening,9.531890661,43.41,31.18,15.97,39.57,1414.68,9.55,0.372,3.9655173,Mild congestion
6508,103,84.55963781,39.41168039,958,evening,42.045177,25.58,65.87,50.72,73.13,748.76,26.06,-0.311,3.9655173,Mild congestion
6509,107,30.979118,56.70968413,623,afternoon,7.638604195,45.85,30.54,22.38,41.38,1463.22,11.18,0.56,-11.74526023,Very smooth
6510,65,50.44750867,55.74711238,830,evening,23.42037967,42.31,31.69,22.11,42.23,1473.19,11.5,0.369,-4.0000005,Very smooth
6511,96,62.0915563,36.13423348,1311,morning,7.340009233,24.28,58.93,48.22,68.79,812.31,25.33,-0.254,5.3333335,Heavy congestion
6512,100,53.43968609,60.24352842,1364,morning,14.68616878,69.71,9.87,5.82,11.15,1983,2.57,0.796,-25.999996,Very smooth
6513,86,60.59392383,61.60446823,1463,night,22.1026444,45.87,26.15,15.14,40.72,1464.04,8.66,0.339,5.6626506,Heavy congestion
6514,46,94.17232883,52.68978317,802,evening,42.5421612,44.43,34.16,17.87,42.26,1491.88,10.56,0.457,-3.5849059,Very smooth
6515,115,44.7635685,45.23617073,1220,afternoon,9.925674123,47.67,29.85,18.52,41.82,1508.52,9.09,0.322,-3.5849059,Very smooth
6516,109,21.74502824,7.793661537,1442,evening,17.74363782,45.17,29.43,18.63,38.6,1496.08,10.47,0.335,2.444593348,Smooth
6517,89,87.00122534,54.12680475,738,evening,30.89311491,23.82,61.38,47.57,70.81,769.08,22.12,-0.473,-24.285717,Very smooth
6518,77,85.35587541,71.26999905,1208,night,9.657410096,69.97,9.98,2.83,10.8,1937.85,3.06,0.767,-17.692308,Very smooth
6519,68,60.86521299,21.53271447,1471,morning,7.455249687,25.6,64.01,45.58,68.84,840.78,26.36,-0.244,-3.5714278,Very smooth
6520,71,40.09694351,77.7835166,1252,afternoon,25.24302186,71.57,6.49,3.34,12.2,1997.29,2.61,0.825,0.33898333,Smooth
6521,75,67.15043009,58.64302854,1462,morning,91.34417187,69,10.84,3.78,13.03,2019.03,1.61,0.753,1.3636364,Smooth
6522,29,50.65297222,23.75209585,1272,evening,72.26438713,71.58,7.98,1.94,9.93,2009.92,1.41,0.814,1.3636364,Smooth
6523,89,43.81229201,16.29512724,652,evening,27.51591255,3.76,84.84,127.6,98.33,101.04,54.92,-0.92,0.8064517,Smooth
6524,32,36.47194948,24.54014513,1310,afternoon,16.44517227,43.73,30.33,19.25,40.24,1535.81,12.16,0.382,-1.875,Very smooth
6525,85,49.67482299,75.9086098,671,night,25.02838043,46.34,30.29,16.83,41.82,1438.78,8.97,0.265,-0.75471693,Very smooth
6526,32,60.93797992,25.05118744,983,afternoon,48.58397272,42.76,26.95,19.5,37.16,1521.67,11.13,0.55,-0.75471693,Very smooth
6527,38,53.28353257,68.32237186,862,morning,2.923318737,70.28,8.1,5.91,13.61,2015.03,2.83,0.796,-5.833333,Very smooth
6528,54,67.68631294,54.58165239,1244,afternoon,45.58634638,69.76,12.21,6.18,9.48,2060.69,2.62,0.702,1.3636359,Smooth
6529,96,45.61527944,54.68455592,835,night,32.1900482,68.58,11.36,2.36,10.85,2051.39,1.68,0.752,2.3999999,Smooth
6530,135,41.62798481,85.25993218,1252,afternoon,9.402013802,23.68,57.52,51.22,70.05,835.45,28.85,-0.228,2.3999999,Smooth
6531,121,57.74878965,87.47271213,1397,evening,62.63381289,25.55,56.13,51.32,71.03,771.74,26.25,-0.319,2.3999999,Smooth
6532,84,51.72602894,53.69089506,1223,evening,2.499391319,26.08,56.3,52.4,71.45,765.44,24.39,-0.323,0.73170704,Smooth
6533,103,79.68100609,6.529057172,1325,evening,75.28226072,4.97,88.4,115.14,97.41,98.98,58.59,-0.877,-2.6666677,Very smooth
6534,102,43.06840931,16.11846368,551,afternoon,14.72691904,46.35,35.72,17.34,39.29,1534.62,10.44,0.364,-0.555556,Very smooth
6535,48,39.9542804,94.86674549,1301,night,49.87213564,42.3,31.72,19,45.37,1519.27,12.16,0.488,-1.1764716,Very smooth
6536,48,46.62392356,13.46876889,1057,night,5.033263582,69.53,9.48,7.06,11.41,2032.03,1.91,0.841,-1.1764716,Very smooth
6537,25,41.73669017,83.53517734,1223,afternoon,25.14738421,4.23,94.91,119.8,97.17,129.99,63.28,-0.83,-3.7499995,Very smooth
6538,53,37.39585852,54.04068055,922,night,1.020576305,45.85,30.24,22.25,36.73,1495.88,8.21,0.366,-12.60790206,Very smooth
6539,93,17.3570473,11.40123112,861,evening,9.802332879,23.62,60.84,56.64,71.52,801.09,24.19,-0.297,2.1428576,Smooth
6540,62,26.92827392,91.95037062,613,night,53.09811771,71.91,9.47,3.69,12.02,2039.6,3,0.935,2.1428576,Smooth
6541,31,47.59575222,92.81049816,603,night,18.17354855,45.95,27.14,22.48,42.49,1520.93,9.13,0.372,2.1428576,Smooth
6542,131,23.84860682,61.53615075,976,night,32.3202682,68.25,8.82,5.83,10.22,1934.1,2.37,0.746,-12.60790206,Very smooth
6543,67,61.29314896,38.88600445,945,afternoon,49.38627446,44.79,27.53,22.77,41.63,1436.5,12.14,0.535,-0.99999994,Very smooth
6544,130,57.39961937,60.74987771,1208,evening,22.67179573,25.31,59.07,44.24,67.85,824.4,28.12,-0.235,-0.99999994,Very smooth
6545,35,36.60232122,62.77601354,565,afternoon,26.44403193,45.09,29.12,17.74,40.39,1480.44,11.38,0.347,0.83333325,Smooth
6546,34,48.94294626,62.21382599,1049,evening,43.61699448,65.93,8.39,5.28,12.72,1962.67,0.15,0.798,0.83333325,Smooth
6547,45,46.16744727,73.34083045,1198,morning,3.850167096,69.09,12.16,4.2,9.67,2043.77,1.61,0.648,0.71428627,Smooth
6548,90,13.90369017,6.714445203,1148,night,2.227237649,26.85,62.89,50.63,70.1,813.9,22.17,-0.375,1.8749994,Smooth
6549,55,58.89883581,10.25300146,1476,afternoon,29.17971668,70.66,8.12,4.66,8.64,1978.77,2.9,0.698,1.8749994,Smooth
6550,112,38.0500508,28.27785411,1054,night,110.7437002,23.01,58.44,51.27,73.05,819.76,26.16,-0.431,-0.29126203,Very smooth
6551,42,30.50494212,34.96921983,1222,morning,31.04810259,25.3,62.45,55.92,72.08,777.89,24.33,-0.209,-0.49504918,Very smooth
6552,107,63.56419967,63.80304749,964,evening,36.63337645,4.57,88.49,108.1,95.72,96.87,66.11,-1.028,-0.49504918,Very smooth
6553,79,54.86408427,17.18750563,1092,morning,32.23671722,23.98,58.91,52.56,69.49,801.41,23.49,-0.177,0.31250024,Smooth
6554,51,68.22492923,54.10292571,1508,afternoon,27.91900174,69.77,9.16,8.92,8.34,1994.94,2.55,0.88,-12.67729654,Very smooth
6555,84,47.64225019,18.53395265,620,night,6.605242592,69.84,12.78,5.32,10.52,1954.15,1.22,0.863,-12.67729654,Very smooth
6556,84,54.30600174,35.5486302,1395,morning,55.0290605,71.58,9.31,4.75,11,1981.09,2.14,0.75,5.2941175,Heavy congestion
6557,58,65.98312895,93.54990447,1399,evening,25.76988788,71.34,11.7,7.14,12.3,1989.65,1.97,0.787,-0.25641015,Very smooth
6558,99,83.52674929,89.56993864,742,morning,115.0029241,24.21,59.73,37.86,68.77,778.91,27.29,-0.306,-1.7647059,Very smooth
6559,59,43.77050983,95.31039306,780,night,2.147521086,69.07,9.15,0.85,10.83,2009.32,2.82,0.775,-1.7647059,Very smooth
6560,85,54.96189059,59.14194608,1227,evening,10.63534524,67.51,7.76,6.1,10.79,1962.63,2.71,0.772,-3.4374993,Very smooth
6561,96,61.47136526,50.13002131,602,evening,3.139541661,48.16,30.04,25.38,38.52,1529.78,12.08,0.391,-1.944444,Very smooth
6562,80,61.31177513,84.89148265,633,night,58.8037504,28.48,54.58,51.07,69.41,808.24,23.65,-0.365,-3.4374993,Very smooth
6563,128,39.73660586,7.966487766,649,morning,51.0911253,66.3,15.69,6.04,13,1970.6,1.13,0.818,-3.4374993,Very smooth
6564,128,47.75945955,97.84494464,628,evening,44.49175236,20.79,60.83,51.43,70.73,763.9,25.87,-0.313,4.999999,Mild congestion
6565,93,61.27531231,46.23723542,698,night,34.05259168,3.49,94.64,121.62,95.04,109.8,57.71,-0.988,-3.7500033,Very smooth
6566,22,53.52062829,67.57863491,1207,evening,3.381526686,24.42,54.92,45.24,68.27,727.85,24.73,-0.411,-2.222224,Very smooth
6567,73,88.29276892,72.84699159,1304,afternoon,15.62370424,71.58,11.97,5.63,8.57,2027,1.63,0.79,-2.222224,Very smooth
6568,68,43.8098538,62.88398473,1154,evening,36.57349943,40.55,35.09,17.61,38.12,1477.73,8.71,0.356,-2.1428561,Very smooth
6569,39,34.00538042,89.15251593,705,morning,13.4280923,73.2,9.42,3.46,10.33,1971.87,2.78,0.785,-1.333332,Very smooth
6570,61,59.69016296,28.81612886,523,evening,37.95858036,45.47,31.54,19.9,41,1507.97,12.02,0.49,0.17241393,Smooth
6571,87,31.23245464,53.23081738,690,afternoon,10.08070897,43.49,29.45,16.34,43.31,1536.51,11.05,0.546,-0.96153855,Very smooth
6572,85,40.83095999,43.03053297,1267,evening,23.52749039,46.77,33.49,21.15,45.73,1472.77,11.36,0.432,-0.96153855,Very smooth
6573,79,51.61368723,70.41288244,1123,evening,13.13345451,45.14,28.68,20.79,37.43,1485.42,9.77,0.344,1.6666671,Smooth
6574,76,49.34076174,39.51151726,1415,night,76.33993455,42.58,28.45,22.53,34.63,1461.24,12.18,0.216,2.0454545,Smooth
6575,50,48.79182101,89.28602375,1140,night,17.52291768,44.78,38.85,21.32,35.4,1532.76,11.15,0.408,2.0454545,Smooth
6576,74,38.73026428,49.04301357,1206,evening,10.13456677,26.07,62.85,59.05,67.71,745.29,22.73,-0.366,-4.509804,Very smooth
6577,93,57.39487988,53.60081069,1117,night,1.761006537,44.68,32.96,15.39,39.32,1476.83,9.48,0.337,-6.0869565,Very smooth
6578,67,93.45178722,49.33932678,501,night,4.71555402,3.27,91.72,118.91,95.53,89.15,65.57,-1.086,-6.0869565,Very smooth
6579,123,66.58885365,62.26361968,567,night,24.96583523,23.13,65.95,52.57,71.3,797.22,23.71,-0.199,-0.45454583,Very smooth
6580,58,13.12517963,51.04015155,653,evening,36.23370534,41.4,32.96,21.19,32.9,1485.87,11.21,0.379,-12.8977294,Very smooth
6581,64,41.85375062,93.74180987,1052,afternoon,92.61432529,25.86,59.26,51.89,68.5,768.81,24.72,-0.381,-12.8977294,Very smooth
6582,47,60.63955672,13.1122408,940,evening,27.24991605,70.48,4.76,2.69,8.65,1992.51,1.49,0.759,0.909091,Smooth
6583,55,20.08344613,1.342734887,532,evening,34.25499523,44.51,30.2,20.37,38.43,1531.39,8.72,0.347,-0.416667,Very smooth
6584,32,1.568796677,52.17863309,1298,night,29.01246967,46.44,30.08,21.71,37.46,1448.2,12.06,0.451,-0.416667,Very smooth
6585,47,35.50328356,76.4630814,1304,evening,69.83066939,44.49,24.35,16.02,39.09,1474.75,6.43,0.472,0.43478295,Smooth
6586,77,33.82646462,64.81957791,792,morning,10.80500485,27.37,58.28,49,74.93,790.69,25.39,-0.353,-0.8196722,Very smooth
6587,46,82.80158298,96.27341515,775,evening,27.73124423,47.46,30.78,18.74,36.49,1495.83,7.6,0.405,-1.7857138,Very smooth
6588,97,57.10958716,18.22770106,889,night,96.40447601,6.09,87.39,118.12,98.08,72.33,55.23,-1.079,-1.7857138,Very smooth
6589,110,47.10781463,69.39825671,990,afternoon,0.21461484,3.95,95.14,122.71,96.47,95.84,56.62,-1.12,0.45454583,Smooth
6590,121,43.68145239,81.58678515,1071,evening,9.481585744,46.07,28.54,15.85,38.69,1465.27,8.2,0.389,-1.0526304,Very smooth
6591,61,59.01316158,91.20639587,969,afternoon,42.6619489,23.08,55.21,45.48,66.14,766.3,23.83,-0.284,-2.352941,Very smooth
6592,73,53.96115101,52.85514609,839,morning,19.04161843,25.05,64.16,43.65,67.55,781.77,24.66,-0.324,-2.352941,Very smooth
6593,102,58.97546256,36.31063682,907,afternoon,5.531460089,69.26,8.82,3.81,6.69,2049.98,1.51,0.932,-23.45631742,Very smooth
6594,85,56.46325779,95.53612328,1322,evening,25.43447431,26.1,55.57,50.64,72.01,752.93,25.35,-0.233,-23.45631742,Very smooth
6595,35,70.78307364,79.14711229,621,afternoon,21.71251205,26.93,55.31,54.79,69.51,827.33,24.79,-0.26,-23.45631742,Very smooth
6596,29,50.65633165,47.08439348,1394,night,18.16067747,49.49,30.16,25.64,42.72,1477.33,9,0.416,-23.45631742,Very smooth
6597,96,65.57373779,65.11660589,1259,night,12.54489546,70.64,14.35,4.16,11.4,1960.15,2.09,0.768,2.0000005,Smooth
6598,43,57.13675821,27.85768806,592,morning,1.619021184,70.24,12.87,4.67,6.57,2059.99,1.41,0.839,-0.24793379,Very smooth
6599,131,54.04914612,61.48418739,761,night,27.79957255,71.77,11.79,3.76,9.05,1951.74,1.84,0.847,2.4999998,Smooth
6600,62,42.00728983,54.00297045,573,evening,21.84812086,67.27,13.16,7.83,12.26,1951.17,2.47,0.819,2.0408165,Smooth
6601,90,48.69021114,3.922532401,1408,morning,26.4103118,5.06,89.9,116.53,99.36,111.76,56.31,-1.036,-1.0638291,Very smooth
6602,121,49.0413536,86.57478324,1450,evening,0.07329493,46.25,30.37,15.34,40.33,1457.21,9.96,0.439,-0.15873028,Very smooth
6603,102,71.57503241,49.0192249,984,morning,2.589088168,22.04,56.26,57.36,68.29,806.9,25.87,-0.285,1.860465,Smooth
6604,39,54.71281061,47.97365743,1133,night,5.506762459,24.65,59.01,46.36,68.08,811.41,23.69,-0.287,3.621863522,Mild congestion
6605,89,31.92586334,28.34298624,638,night,17.85006883,4.37,90.97,123.25,98.11,97.5,63.73,-1.077,8.054685142,Heavy congestion
6606,87,19.06711039,19.63876008,1437,evening,49.49203815,70.54,10.27,1.07,11.39,1963.78,1.57,0.747,2.6530612,Mild congestion
6607,35,27.24301595,29.1371823,1073,morning,8.464826191,47.03,31.49,21.94,40.64,1567.3,9.55,0.581,-1.0714281,Very smooth
6608,89,36.22174133,64.99805015,551,night,49.56103769,74.14,9.45,6.43,8.98,1975.76,1.39,0.739,-2.2058825,Very smooth
6609,103,59.2180756,9.764923121,1265,night,8.046363667,4.86,95.07,118.98,95,95.03,60.89,-1.007,-2.2727275,Very smooth
6610,63,37.6182294,33.28643739,1103,morning,41.47411995,23.12,57.17,49.9,72.66,839.41,24.69,-0.314,-2.2727275,Very smooth
6611,124,74.52993599,97.87403032,967,afternoon,62.19937642,42.16,34.43,20.57,42.22,1567.05,9.21,0.429,1.1956524,Smooth
6612,29,25.46803767,27.15285757,1019,afternoon,50.8602558,68.84,13.17,4.76,7.2,1965.45,2.3,0.656,1.1956524,Smooth
6613,50,63.25855281,96.66550152,1320,night,40.22618462,25.46,61.78,50.3,74.52,801.14,25.63,-0.43,-2.575758,Very smooth
6614,115,12.74176968,10.48107677,722,evening,1.176039663,3.5,91.76,119.93,98.3,109.03,63.25,-1.007,1.5789486,Smooth
6615,117,27.65417862,79.39851503,1492,evening,12.02117765,41.53,31.82,17.74,38.08,1526.83,11.1,0.372,-2.5925927,Very smooth
6616,98,30.13371723,43.97381719,1467,morning,6.563809697,41.42,29.22,17.93,42.18,1380.46,7.86,0.372,-3.5294127,Very smooth
6617,111,29.88534796,19.48169385,933,afternoon,19.30715626,72.67,11.6,2.22,10.11,2004.98,0.77,0.753,0.5940595,Smooth
6618,36,37.24995328,78.74224906,716,evening,13.12206698,44.91,24.58,21.52,40.23,1474.55,9.91,0.311,-9.09091,Very smooth
6619,90,65.73360101,0.698079139,1082,afternoon,28.85447156,19.83,55,48.37,70.08,844.6,23.56,-0.333,-12.666664,Very smooth
6620,116,64.35227085,34.71402069,603,night,25.02363841,68.57,8.64,2.31,13.3,2045.01,0.54,0.783,-13.21858308,Very smooth
6621,80,29.86257501,60.48573322,1493,evening,16.90856898,69.45,10.46,5.08,7.57,2001.12,1.4,0.819,-1.125,Very smooth
6622,97,46.07593517,23.09702458,870,afternoon,43.75441244,4.81,91.28,122.13,95.01,124.01,63.03,-1.054,3.7142856,Mild congestion
6623,105,59.08772055,33.25333955,1487,evening,0.44747827,70.69,10.39,6.63,7.65,2014.82,3.25,0.795,0.38961047,Smooth
6624,85,46.29989376,9.145336417,1020,afternoon,60.24388681,25.89,63.05,46.74,72.15,787.94,25.68,-0.353,0.38961047,Smooth
6625,49,81.54273961,85.3212328,931,morning,0.088644687,69.86,9.52,5.7,11.9,1925.68,1.49,0.695,-9.793912461,Very smooth
6626,46,57.64001483,42.21663449,1381,evening,18.04527315,46.11,33.63,21.36,41.54,1547.71,5.64,0.404,-9.793912461,Very smooth
6627,45,32.73534228,14.52951368,659,afternoon,63.94642752,74.01,11.73,9.82,6.68,2020.08,2,0.867,3.8709674,Mild congestion
6628,102,34.72463494,19.90940114,556,morning,16.23839435,20.6,65.42,54.35,71.33,818.99,24.05,-0.306,3.8709674,Mild congestion
6629,126,30.66540667,27.51668995,1143,evening,42.2770738,70.16,13.95,4.24,9.3,1996.43,2.66,0.752,2.2222226,Smooth
6630,116,36.01461931,22.94664754,1013,afternoon,15.47151114,26.6,57.02,49.45,68.58,797.75,27.81,-0.441,2.2222226,Smooth
6631,77,50.43073519,50.33067346,812,evening,57.09913479,68.31,12.39,6.51,5.2,2018.52,2.69,0.769,-0.490108517,Very smooth
6632,36,45.28987947,90.52181704,581,evening,215.0799974,72.74,12.08,5.53,9.61,2019.51,1.76,0.812,2.53039913,Mild congestion
6633,78,40.60849692,18.39150931,949,morning,68.56995211,5.17,87.5,115.92,96.26,101.5,63.9,-0.957,-4.523240478,Very smooth
6634,90,61.63619912,45.34464631,1405,evening,1.720914778,27.36,58.73,46.03,71.11,835.86,27.88,-0.279,0.809916061,Smooth
6635,87,56.85858636,66.39294883,1393,afternoon,4.814084526,25.96,61.35,50.66,70.47,813.23,25.25,-0.181,0.410347196,Smooth
6636,119,18.40859727,18.37941689,973,evening,23.41714691,24.02,59.5,44.38,68.07,754.24,27.84,-0.167,-11.06886524,Very smooth
6637,97,24.51962226,15.39921114,679,evening,97.79197445,3.36,88.5,118.41,97.18,111.91,62.08,-1.186,-6.111485448,Very smooth
6638,96,30.3124626,15.53627292,1094,morning,15.6426661,69.78,12.29,3.71,8.73,2005.2,2.96,0.759,-31.21543109,Very smooth
6639,130,33.84349966,88.19839634,558,morning,9.73211981,73.7,7.41,6.69,10.97,2039.58,1.29,0.781,-42.99128065,Very smooth
6640,83,37.21770587,71.12654369,1199,afternoon,100.5541899,45.84,28.14,24.14,44.73,1455.68,9.68,0.489,-2.352941,Very smooth
6641,107,41.93323201,33.63687776,872,night,37.01087954,71.46,11.05,3.47,10.42,1979.19,1.25,0.801,3.355972757,Mild congestion
6642,79,57.12866617,90.25612187,1449,morning,44.14707449,66.53,8.24,5.72,7.5,2012.98,1.31,0.65,-2.181818,Very smooth
6643,86,27.52082226,95.35457008,981,morning,3.520938259,47.27,34.82,22.57,37.5,1529.8,9.44,0.477,2.6623378,Mild congestion
6644,126,34.70899741,39.82737915,514,afternoon,9.137181726,69.83,13.42,6.33,11.78,1997.71,1.99,0.795,2.352941,Smooth
6645,124,18.32363396,51.04475648,1421,night,21.01271812,5.41,93.37,126.45,96.29,106.06,53.85,-1.025,3.5135133,Mild congestion
6646,59,31.57496906,35.80846436,569,evening,40.00395155,67.22,9.83,4,10.25,1976.62,1.74,0.77,2.258064,Smooth
6647,81,45.84376679,22.7555823,750,evening,12.79845465,72.01,9.9,3.89,9.26,2040.83,2.07,0.84,-1.9999996,Very smooth
6648,108,32.05831428,78.00098872,1274,evening,6.854851627,41.76,30.46,18.3,43.39,1537.62,11.72,0.345,-1.9999996,Very smooth
